% inverse of the covariance matrix with m=87 singular values after the SVD cut
  4.4479217554011e+06  -4.0120242281799e+06  -2.0084809188394e+05   2.4150805246673e+05  -3.8733988181668e+04  -6.6816957480831e+04  -3.5805136663807e+05   2.0535829453267e+05   1.4414130484409e+05  -1.8127897807920e+05  -1.2141704706901e+05  -2.0971506838576e+03   7.1497461966622e+05  -7.1655619188202e+05   3.9640735567041e+04  -9.3458542525310e+04   1.7975607526198e+05   7.1137189041104e+03   4.9750686372509e+04  -3.4591636805555e+04  -1.6689280565284e+05   1.2868714115980e+06   4.4213091518785e+04   3.5523412389036e+04   2.1164920242666e+05   6.0371175478615e+05   5.5110450362753e+05   1.6246459711257e+05  -1.0228814153740e+05  -2.5162725648097e+05  -7.5748598032582e+05  -2.6476349406472e+05  -2.2421275233700e+05   6.8277315889112e+05  -1.3270184224291e+06   1.1090861210756e+05   3.7915882293141e+05  -9.5854352172041e+04  -7.3863966354860e+05  -1.1175194862080e+06  -3.6062237943176e+05  -2.3956781641046e+05  -9.6110564460966e+05  -9.7545084708292e+05  -9.1538485506990e+05  -8.0012727731725e+05   1.0465237542405e+06   1.2347941605326e+05   6.6962455740430e+05  -9.7571504273891e+05   3.7103004484469e+05  -1.6436415381244e+06   3.8469393617081e+05  -2.9842121305564e+05   2.9485121851279e+05   1.2492624880335e+05   1.4715788074492e+05   2.1993386169931e+04  -3.3928686824487e+05   1.3256576949990e+05  -2.9436945220178e+04   4.3914501235586e+02   3.0033750635262e+04   9.5487008256183e+04  -1.7279736971747e+05  -2.0474034970232e+05  -4.6425334122265e+04  -2.7454452446844e+04  -2.6146799618474e+05   2.5110602598818e+05  -6.7937463607560e+04   1.1658416128440e+06  -5.1574188914986e+05  -1.5574220425286e+05   1.5116182480779e+06   9.9271635655976e+05   2.8433092036701e+05  -8.2498757819343e+05  -1.8764365741286e+05  -2.0932072557112e+05   2.3291382878350e+05  -1.3301936458044e+06  -6.1224161530138e+05  -8.6409687722835e+04   5.6805585062337e+05   8.5683201991502e+05   4.5085522271394e+04  -9.6570273161572e+05  -8.1380975027142e+05   1.1370604717532e+06   5.9266837941477e+04   5.3973195725980e+05  -2.2908970994962e+04  -7.2606663527530e+05  -4.6312909599081e+04  -7.8860540584282e+05   2.8701017674515e+05   1.0830784317089e+06   7.5249774627660e+05   6.4513324942379e+05  -8.8560609639485e+04  -1.7126169260229e+06  -2.6689919335779e+05  -4.9898884018225e+05   4.8829971288742e+04  -4.6125705425930e+04   1.8748374668262e+03   3.2562915558984e+05  -9.2122241577708e+03  -1.1156927760974e+05  -8.4441775612086e+04   7.5093967684727e+04  -4.7105790960769e+04   3.3165931827491e+03   1.6165435784815e+04   1.8278016779818e+04 
 -4.0120242281799e+06   6.6474481904266e+06  -2.7827495871272e+06   1.3980733481089e+05   2.0950700067996e+05   7.4698983668603e+03   1.7067469471035e+05   7.8093314516798e+04  -5.1736421025611e+05   4.4792381910965e+05   9.9811470091961e+05   2.5360780435266e+05  -1.8790406652579e+06   9.8258624164090e+05  -1.3809459106982e+05  -1.4286509896740e+04  -2.5288753771647e+05  -1.4858495399310e+04   1.4381061151450e+04   3.9436150193910e+04   1.0363585679068e+05  -8.7313757133874e+05  -3.8978138745379e+04  -3.5192050710628e+05  -1.0168672980379e+05  -7.3610492936638e+05  -9.1601284129484e+05  -1.1478209592036e+05   3.5001390747234e+04   4.9993785352311e+05   5.4704585758214e+05   3.8304846663357e+05   2.8701926254677e+05  -1.0901138135850e+06   1.4319516226708e+06  -1.4453837375437e+05  -4.6544744606239e+05   1.3062996837377e+05   6.4109121215503e+05   1.7500173531192e+06   2.3572895247786e+05   1.3778503689345e+05   1.2514605844134e+06   1.4167443696700e+06   1.4508874313441e+06   1.2805932327542e+06  -1.6994773285130e+06  -3.9669481694627e+04  -9.3637388859112e+05   2.0179317992168e+06   3.0655100646897e+05   2.1899356739962e+06  -5.1808061538456e+05   1.6725842537463e+05  -9.0458909533294e+05   9.6398812366099e+04   4.2534262504844e+05  -2.0707172693644e+05   2.2505190716613e+05   2.5172146933717e+05   9.7340195633438e+04  -1.7590538968768e+04   4.1536030229642e+03  -1.5766484731583e+05   2.2388231804232e+05  -9.2894340959296e+04   4.1204677513682e+03  -7.4545610048827e+04   1.0018478403126e+05  -2.3102988712038e+05   1.3701414791723e+05  -1.4392040918759e+06   6.1088527621897e+05   3.4356148129305e+05  -1.7255009461597e+06  -1.7390616183764e+06  -3.4864062012848e+05   3.9771304691515e+05  -3.3958640432225e+05   2.2419021508405e+05  -1.1157489923523e+05   1.8464423356574e+06   6.8323835672119e+05  -3.5928533170971e+04  -5.9793634306245e+05  -1.4150620092651e+06   8.0848775742424e+05   1.3583004931816e+06   1.0542605663229e+06  -1.7415754969095e+06   2.2007535038574e+05  -6.6814935889844e+05  -3.6746853163784e+05   1.1960195932782e+06   5.8590395946741e+04   1.2437704089769e+06  -3.2289200826814e+05  -1.3917413244532e+06  -7.7992822246497e+05  -1.0531830681217e+06   5.2572952795963e+04   2.1986262815271e+06   3.5333323538153e+05   6.0714981876783e+05  -1.0746493916110e+04   2.0043036235970e+05  -2.5664404731415e+05  -6.7928750711704e+03   9.9073654494716e+04   1.7982171583401e+05  -7.4352104530877e+04  -1.4448847759994e+04   2.7115483309441e+04  -9.3516952262224e+03   1.2805444447899e+04  -4.4932931316911e+04 
 -2.0084809188394e+05  -2.7827495871272e+06   4.4436464807022e+06  -1.7382963841708e+06   8.3033079203296e+04   3.3786215566929e+04   3.5106920426044e+05  -4.0653776002836e+05   5.8251662939852e+05  -3.4331668344346e+05  -1.0146279830057e+06  -2.9461592493857e+05   1.0953072131025e+06  -4.1851753167848e+04   1.3505274110763e+05   2.1333348137325e+04   1.1406211228317e+05  -1.0150795313099e+04  -5.1935355598426e+04   3.4881776285082e+04   6.8916142973617e+04  -3.9543565096559e+05   4.0681470156835e+04   7.9551440292339e+05  -9.0273014282661e+04  -2.2193474442795e+05   6.3009645170678e+05   5.9915124007879e+04   1.4535971088506e+05  -2.3797710812239e+05  -7.4217566458848e+03  -1.7145709978869e+05  -2.2683775860366e+05   3.9857779042515e+05  -5.6020617925236e+05   6.8855539342069e+04   9.2764919916894e+04  -8.9830324452271e+04   9.8450585768915e+04  -8.3830578606032e+05   1.2665875310318e+05   9.1895744910422e+04  -5.4114472952617e+05  -7.2111406341945e+05  -8.1252082786025e+05  -7.5856858203260e+05   5.9982994466543e+05  -1.4524989647490e+05   2.7224984467529e+05  -1.2604705332844e+06  -5.7543841410048e+05  -3.4076438599327e+05   3.3925241142779e+05   7.5418470193781e+04   1.2858993875763e+06  -2.5298059883894e+05  -5.7792536564831e+05   1.0158050033816e+03  -3.9874243503184e+04  -7.4165068783569e+05  -3.0031157709048e+04   5.6003809011689e+04  -2.0127627309355e+04   2.3645413453364e+04  -2.4512652129311e+05   2.1063800712658e+05  -1.0785426382036e+04   1.2154616701549e+05   2.0636436630143e+05   8.9172323724085e+04   1.4585569730625e+04   3.4363238724473e+05  -2.4407746096203e+05  -1.0399503159940e+03   4.9080667276159e+05   1.1400364563954e+06   2.1804914828140e+04   5.0107595947294e+05   3.1138739686687e+05  -2.2882657141772e+05   4.6082703638344e+04  -5.5731753357918e+05  -2.3987818112338e+05  -2.3014510126849e+04   7.0100561437874e+04   2.4193023483624e+05  -9.8574201876511e+05  -2.4620053373686e+05  -3.9508532226651e+05   5.4640948305471e+05  -4.7769178062987e+05   2.3021079405980e+05   5.9418925179445e+05  -6.5472338976712e+05  -2.3235092864784e+04  -7.0202667994283e+05   2.0976230054153e+05   1.6264167647508e+05   3.9258396834475e+05   5.8816045151107e+05  -1.7244919214511e+04  -4.9073172188278e+05  -3.0291031229228e+05   2.1630108902061e+05  -9.5822692333572e+04  -1.6772983194805e+05   1.6201802697139e+05  -2.2196466699881e+05  -5.4592529630478e+03  -1.7639326218727e+04   1.0724368091901e+05  -1.3602032085472e+05   7.9145441830043e+04  -4.2698432066266e+03   7.0694890281533e+04  -4.2292788971921e+04 
  2.4150805246673e+05   1.3980733481089e+05  -1.7382963841708e+06   1.6941962923039e+06  -3.2348196355916e+05  -1.0263300483665e+05  -1.9139075415383e+05   2.3746336692463e+05  -3.1328845578800e+05   5.1400699131640e+04   3.3456140668137e+05   9.2974561496936e+04  -2.8055290995187e+05  -4.7431382081331e+04  -2.6074383491369e+04   5.0216163396781e+04  -1.0707190449069e+05   7.0933205263348e+03   1.0257149051786e+04  -3.4538942710459e+04   1.6476959405983e+04   2.7782749163880e+05  -5.6441188116860e+03  -5.6797805598268e+05   1.6836970921243e+05   3.6976477546264e+05  -3.0266334884509e+04  -1.7320843895750e+05  -1.5565939398656e+05  -1.7619146209096e+05   3.7247867360255e+04   8.4770586630575e+04   3.5661023733237e+05   1.8859750751191e+03   1.2509286518775e+05  -1.2550067709892e+05   2.2568058904952e+05  -1.9750713912145e+02  -3.0270649720417e+05   2.2600145618694e+05  -1.1430807361797e+05  -7.3675440062499e+04   1.6202708170801e+05   2.3128283512213e+05   2.5876990690496e+05   2.4889556235908e+05  -1.7618940804256e+04  -3.0336047935982e+04  -9.0786462580840e+04   5.3490501002623e+05   9.1663426178965e+04  -2.5420560217517e+05  -2.4477633129104e+05  -1.0861130013664e+05  -6.3947387267689e+05   1.0556591496735e+05  -7.9393178969935e+04   7.8733831894555e+04   1.0514172145672e+05   3.3312033618214e+05  -1.5902604214721e+04  -3.4757399815246e+04   1.9202717884929e+04   2.6630806975382e+04   1.6363953406777e+05   4.9315054571048e+04   2.6207907157430e+04  -1.4057825361350e+04  -3.8772232134664e+04  -1.6967671285578e+05  -1.4396115886545e+05   2.7187466817169e+05   3.6270589024923e+04  -1.0665544838897e+05  -4.1567577233988e+04  -4.3841993323063e+05   7.9706149578726e+04  -8.2203320820765e+04   7.1089199031676e+04   1.8785914160238e+05  -9.8103187930456e+04   5.7521552151975e+04   7.5545260107394e+04   9.4307734619014e+04   9.3800825218521e+04   2.3416995720082e+05   2.7109565616177e+05  -6.3241926065480e+04  -1.4715362132718e+04   2.3799748089966e+04   1.8215024684567e+05  -6.1953268060343e+04  -2.6616479194674e+05   1.9039701577875e+05   4.6483095229793e+04   1.8577917579387e+05  -2.8732827884250e+05  -1.2127303379853e+03  -1.3579893896382e+05  -2.8257785794398e+05  -5.3207109794612e+04  -2.2835867586969e+05   3.9500249967859e+05  -3.3989277450540e+05   4.4936473647365e+04   4.2080830566932e+04   1.1859656463533e+05  -2.6783713943105e+04  -4.4070586229309e+04  -1.0125713014554e+05   2.7319946210264e+04   6.2668660620052e+04  -5.2413118459590e+04   5.9937805771691e+03  -7.3508292463981e+04   6.0453746194834e+04 
 -3.8733988181667e+04   2.0950700067996e+05   8.3033079203296e+04  -3.2348196355916e+05   5.2628722217737e+05  -1.4693446769654e+05  -1.5595439773905e+05   1.0609087093838e+05   1.9765203915563e+04   1.0215174189817e+05   1.0351849509306e+05  -6.0855527134313e+04  -2.3502666166154e+05   1.9934605248608e+05   2.3220277674983e+04   1.5615422113316e+04   3.1456140749511e+04  -2.5121407901264e+04   2.4120539364683e+04   1.4026171063096e+04   1.5029760272494e+04  -1.5759122992277e+04  -5.2521435427144e+03   1.5221875302754e+05  -9.0030373050190e+02  -1.5612314460220e+05   2.4003983873031e+04  -1.5204312290042e+04  -2.8342436160658e+04   1.3037064319758e+05  -2.0399899732607e+05  -4.6601537660477e+04  -3.9507880256521e+04  -1.8785903418357e+05   4.5253985305329e+04   8.1772673523525e+04  -1.2841007122785e+05   1.7160477250161e+04  -4.5218457676488e+04   1.3627267496220e+04   5.8064121964134e+03  -1.9482166028248e+03   6.0784704635344e+04   7.9202018401950e+04   9.3454478667370e+04   7.8362474197439e+04  -5.9410107156779e+04  -2.3702026670417e+04  -7.6643199565489e+04   4.8542688013545e+04   4.1432741463328e+04   6.4987564845943e+04   1.8317534395718e+05  -2.0354387286416e+03  -3.6160082345672e+04   1.2218061030618e+04  -2.1656223543617e+05   1.6952736964582e+05  -7.3570299805705e+04  -6.8052229056229e+04   3.5854040823508e+04   3.6190485532922e+04  -8.2404735487119e+03  -2.8492453833066e+03  -3.9554288329594e+04   8.0792672528233e+04  -3.1765215045526e+04   1.3925242602654e+04   3.5780956772851e+04   1.1064651793876e+05   6.8095631514386e+04  -8.3839397410943e+04  -1.7991541048186e+05  -3.4606568934128e+04  -4.9673350648377e+04  -2.5677283230259e+04  -7.1076102748694e+04   1.8508462610514e+05   6.6723755502220e+04  -2.4421366159992e+04  -4.2633444879478e+04  -1.1927219405243e+04  -5.4220329884370e+04  -7.9955797837562e+04  -7.8115130337616e+04  -1.3414328847912e+05  -9.2262840614824e+02   1.9719942903763e+05  -1.0500127827942e+05  -6.1069805763939e+04  -6.3117680277338e+04  -1.2592722997038e+05   5.1006673284417e+04   9.1754005229169e+04   1.1475712275652e+05   8.1220361424189e+04   9.7472108103224e+04   1.1926047535077e+05   8.6282395915144e+04   7.9305686633393e+03   6.2183307907132e+04   1.1930928392700e+04   3.5183128131232e+04   2.9850428844137e+04   1.2930612557843e+04  -1.3058011629382e+05  -5.2400455668007e+04   5.9896321474675e+04   1.9353725045555e+04  -4.9099657567515e+04   2.1508884292326e+04  -1.5725426351635e+04   2.4555250224409e+04  -4.1293304721848e+03  -2.1911332496948e+03  -6.1380390929017e+03 
 -6.6816957480831e+04   7.4698983668601e+03   3.3786215566928e+04  -1.0263300483665e+05  -1.4693446769654e+05   1.8282600952347e+05   3.0457107103957e+04  -8.1323436652706e+04   1.6664845825274e+04   1.3695956084489e+04  -5.6127612912924e+04  -2.2863209925107e+04   1.5082239068658e+05  -7.0871341339033e+04  -1.4038405922350e+04   6.0151669978899e+03   1.7263074803901e+04   9.4691019149172e+03  -2.0704987426042e+04   1.0041619064962e+04  -5.6869962932375e+04  -6.6811674328961e+04  -1.7948281334663e+04  -3.5374990721098e+04  -7.0007439722808e+04   5.9477021442772e+04  -1.2862605916060e+05   4.8995645678850e+04   5.6649279930108e+04   2.9693517571582e+04   7.1079754200116e+04   1.9990932839155e+04  -8.4197557096785e+04  -4.6150036741142e+02   1.2325620189881e+05   5.6166975441766e+04   4.5932880358435e+03   2.9259172901900e+04   4.9860150156290e+04  -2.8410160518442e+04   7.4852201464907e+03   3.5663302432384e+02  -5.8748036719559e+04  -5.9432086723211e+04  -5.8082355660745e+04  -4.4527587057382e+04   5.3129181038162e+03   7.4926390897322e+04   2.6171190194506e+04  -1.6188760955236e+05  -5.1167744595835e+04   3.3857472949154e+03  -6.6945914927908e+04   9.0486480765748e+04  -4.9237660299190e+04  -7.2474979202671e+03   1.8397935657112e+05  -1.0383516142844e+05   1.7706065703246e+03   1.5795058374812e+03  -2.3508260594882e+04  -1.6005652552591e+04  -4.8413927183774e+03  -1.2059210940675e+04   3.8356364583257e+04  -2.3883148095414e+04   1.5423715799433e+04  -1.9467220482454e+04   3.8521826687939e+03  -1.5761202445672e+04   3.9588249966103e+04  -6.5650540280849e+04   9.1214895766371e+04  -7.0347235124821e+02  -5.0694430257594e+04   4.9012749118215e+04   5.5033511319243e+03  -6.4359038380009e+04   3.0464847236951e+04  -2.5094261394710e+04  -5.6590565795006e+04  -1.1827778696893e+04   5.3291358142388e+03  -1.2077076856854e+04  -3.0395616497878e+04  -7.8413573779093e+03   8.5912294689699e+03   5.5759008825397e+04   9.8626360459737e+04  -4.5045388725179e+04   4.0016363249092e+04   2.3000665812634e+04   3.4657085838789e+04  -5.7473212878395e+04  -8.9266027123194e+04  -2.8561002608273e+04   4.9483778124206e+04   4.1944341997459e+04  -1.4030414519010e+05   2.7493791431324e+04  -4.4200960712687e+03   7.8297446326548e+04  -1.3824297233931e+05   9.5503101622863e+04  -4.3330246291591e+04   5.6467139480078e+04  -7.4907221735411e+03   2.6952329645607e+04   2.4782381872827e+03   5.3780200332459e+04   1.7294478840775e+03  -8.0312637215456e+03  -9.0040625041032e+03   1.3478009850533e+03   5.3634963367210e+02   4.8017451037720e+03 
 -3.5805136663806e+05   1.7067469471035e+05   3.5106920426044e+05  -1.9139075415383e+05  -1.5595439773905e+05   3.0457107103957e+04   2.6677556626664e+06  -1.7645496185082e+06   5.7975151281384e+05  -4.2795964370449e+04  -4.5484177779436e+05  -6.5254872589669e+04   7.6125984179744e+05  -3.4958378916423e+05  -8.9515780402708e+03  -4.2697702199365e+04   7.2374176342561e+04   1.0512374476664e+04   1.9211471580232e+04   1.9148085328858e+05   3.8008286346870e+04  -4.3575032869164e+05   6.4018642134895e+02  -4.2270672969051e+04  -3.4125882204733e+05   1.9987143889179e+05  -1.4234646716493e+05   2.0433601115228e+05   1.4088785435700e+05  -2.1109305188630e+05   9.1030682890571e+04   3.3435916694593e+05  -5.2725972157392e+05  -1.9630223543810e+05  -3.8453349702906e+04  -6.4419764325705e+05   2.0277627187110e+04  -9.8054038472243e+03   3.0586322494533e+05  -5.0221098850691e+05   1.7945584293683e+05   1.5656017640462e+05   3.1655359510903e+05   2.0278940993988e+05   1.2049635709663e+05   9.0799816497137e+04   5.2097531026140e+05  -1.1167630598179e+05  -1.6537340631134e+05  -5.7433596714290e+05  -2.0143182334317e+05   3.1040188392958e+05  -5.0440398696505e+04   3.1941976256769e+05  -3.4261150265918e+05  -6.0182682213917e+04   1.4121401418924e+05   1.6614914080756e+05   2.7080469526582e+05   3.2911455670327e+05  -7.7114153377834e+04  -5.4125430393628e+04  -8.1155054469063e+04  -1.1117006644357e+05  -5.8754017159641e+03   4.8300217614744e+05   6.9029905138388e+04  -4.4726611701563e+04   9.9217059708000e+04  -2.1377373623465e+05  -3.4943299386545e+04  -5.5377086202063e+05   4.1793314268086e+05  -1.1509934344893e+06  -2.8114640642765e+05  -3.6842195970713e+04  -4.1274244351341e+05   1.3075014865054e+05  -8.9837437582263e+04  -2.8033082978679e+03  -9.2731946272620e+04   8.2030149909213e+05   4.3625840492223e+05   1.2633506865361e+04  -2.9837265415959e+05   1.1127425458105e+05  -4.5765282018701e+05  -3.0151967335565e+04  -1.9108443497716e+05   4.7540846423397e+04  -3.0562144605830e+05  -1.2157069716553e+05   9.6566459031492e+03  -1.0505745411306e+05  -8.0988917481068e+04  -1.0532660145525e+05   7.7616774531872e+04   1.0335241847534e+05   8.4198571067590e+04   6.7830882593502e+05   1.9486077813510e+05   3.9445571285972e+05  -4.4602579369294e+05   2.0589439007189e+05   2.7425560931975e+05   1.4952512007312e+05  -8.7075972527173e+04  -3.0842155273414e+05  -1.6857601422287e+05   6.2838469749951e+04   9.9370949756111e+04   9.2555055509665e+04  -2.1435425309455e+04  -7.5525961268614e+03  -9.1935513831950e+04   4.3272841308351e+03 
  2.0535829453267e+05   7.8093314516798e+04  -4.0653776002836e+05   2.3746336692463e+05   1.0609087093838e+05  -8.1323436652707e+04  -1.7645496185082e+06   1.6288835197398e+06  -8.4717648781869e+05  -1.4499177080525e+05   5.2852164903720e+05   2.6238216140799e+05  -6.3241113596822e+05   2.1486574467539e+05  -5.0853495040525e+04  -1.1806966395883e+04  -1.1650711913636e+05   8.6860106937969e+03  -2.5783743760622e+03  -4.5527905614811e+04   5.5465857473536e+04   4.7820194827176e+05  -3.4877440137339e+04   5.5155462520327e+04   2.1729276240387e+05  -2.3475931961714e+05   2.5623966226214e+05  -1.9456615399550e+05  -1.3553545325736e+05  -2.2979484450419e+05  -1.2383673636843e+05   2.3600720677568e+05   4.1308252541013e+05   4.3136569221889e+04  -1.0154660966699e+05   2.6677312871996e+05   8.0230169063061e+04  -1.4902796347334e+04  -2.2465694397110e+05   4.6870531666288e+05  -8.2364123000357e+04  -8.0960162569359e+04  -1.9536629107034e+05  -9.6085521090990e+04  -4.0943467081110e+04  -3.8642447852090e+04  -4.4710868184838e+05   2.7479216042497e+04  -1.1714419652566e+04   6.0816218925262e+05   3.1857916411089e+05  -2.5574626513590e+05   1.6999549699549e+04  -3.3708474841987e+05  -4.1158812903168e+04   7.9359823420694e+04  -2.4065438617478e+05  -4.4136768806008e+04  -6.4937393346820e+04  -1.7058262054878e+05   3.7467529037683e+04   5.9330902258956e+04   5.4817894755041e+04   1.0143034045286e+05  -5.0761219464027e+04  -2.8082679876975e+05  -7.5871383457601e+04   4.9189109903286e+04  -3.3242006429231e+04   9.3406048752350e+03  -2.1751821161201e+04   5.5430814275165e+05  -5.4006890061575e+05   8.3549099445934e+05   2.8519447306334e+05  -1.2363684190062e+05   2.9911409324069e+05  -1.5702605549495e+05  -1.1515199257091e+05  -7.0987512368682e+04  -3.0911544874231e+04  -4.4330039974723e+05  -2.3412439425767e+05   5.1677031307966e+04   3.7453286077951e+05  -1.6608881341116e+05   3.9186798662613e+05   5.5203421285486e+04   2.7565008882585e+05  -1.7944676115751e+05   2.2570990712260e+05   1.4805961191887e+05   5.7202154764093e+03   1.2961088017875e+05   1.1038868592040e+05   1.0597597665352e+05  -8.3607633203244e+04  -2.4624847111321e+05  -1.1557604290807e+04  -4.3346207480133e+05  -3.8588775592567e+05  -2.1141432956337e+05   1.3708040823076e+05  -1.5162635624854e+04  -3.0568291063049e+05  -1.0860215328639e+05   2.1936734797637e+05   3.5520800305457e+05   1.3200115657455e+05  -1.1211517376469e+05  -6.4442451249793e+04  -9.1459555109794e+04   3.2934758005887e+04   1.7374328309555e+03   1.0614062654446e+05  -3.5694121056146e+04 
  1.4414130484409e+05  -5.1736421025611e+05   5.8251662939852e+05  -3.1328845578800e+05   1.9765203915563e+04   1.6664845825275e+04   5.7975151281384e+05  -8.4717648781869e+05   4.4487405244687e+06   4.3137468190840e+05  -3.1838008083217e+06  -1.2371184895037e+06   1.9066845192781e+06  -4.6208553943247e+05   1.4805354816351e+05  -1.4324520610080e+05   1.3170756256076e+05   4.1039517617654e+04  -1.5369996673378e+04  -2.0287206461191e+04  -5.4121664033223e+04  -1.3281186795932e+06  -4.0430809094884e+04   1.0961613691661e+05  -4.0834519636219e+05   1.6643942751598e+05  -2.2549090388064e+05   9.3962289839530e+04   2.0483744287288e+05   8.4066861947400e+05   1.6242406106939e+06  -6.4886113480653e+05  -1.8911866589401e+05   4.3859548054159e+05  -8.2293170810868e+05  -1.5485051013615e+05  -2.1162026552010e+04  -2.6295768259689e+05  -3.7063149106564e+05  -4.2609947990812e+05  -2.4271464151151e+05  -8.2358173208390e+04   8.0548913332676e+04  -3.1796585367649e+04  -7.3438193546798e+04  -1.1653693836060e+05   8.4421362199509e+05  -8.6603044542888e+05  -3.5364308051914e+05  -3.5838120669777e+05  -1.0346949449474e+05  -1.6653560891535e+04  -3.4296275999502e+05   2.2734922901291e+05  -2.2883530156960e+05  -5.0295362425171e+04   4.3421038540015e+05   4.3833135416815e+05  -7.7956840938418e+04   2.7979513577444e+05  -6.5227558369578e+04  -5.3121081378980e+04   7.8960034190734e+04  -5.2377791127616e+04   8.6432956554791e+04   3.8061580389246e+05   8.0688835903833e+04   4.0922851362919e+03  -3.0399710444461e+04   5.4455264989583e+04  -1.3825085755859e+05  -4.6620015388856e+05   5.1609978948439e+05  -1.2343307440716e+06  -3.5058283599526e+05   6.2219863852252e+05  -2.3187338305269e+05  -7.0832481122269e+05  -8.2369251635218e+05  -6.8730363705414e+04   6.6402482159191e+05   1.4866925984982e+06   2.9084133510399e+05  -1.0023498190372e+05  -2.1486024026155e+05   1.9728054725237e+05  -4.7711811397683e+05   1.1262278193087e+04  -7.6662635822825e+05   3.4985931970811e+05  -4.9625375321049e+05  -3.4404546279050e+05   1.7969796296169e+05   1.7783939278178e+05   1.3183924121614e+05  -1.0618463065510e+04  -7.4333544231509e+05  -8.7688771900780e+05   6.8666879514290e+05  -4.8074460358578e+05   1.6102302560697e+05   3.8556974915190e+05   5.4908789906544e+05  -1.6661580885488e+05   7.1551637947298e+05   9.3393717342204e+04  -2.8961360973853e+05  -2.2971148694680e+05  -1.7117475235590e+05   7.0619901539240e+04   2.1265197273720e+04   1.3669311686496e+05  -8.4755986770512e+04   1.5710660453981e+04  -6.9735804092466e+04   5.4010608379094e+04 
 -1.8127897807920e+05   4.4792381910966e+05  -3.4331668344346e+05   5.1400699131640e+04   1.0215174189817e+05   1.3695956084488e+04  -4.2795964370450e+04  -1.4499177080525e+05   4.3137468190840e+05   1.8802942665034e+06   8.9020228355698e+05  -1.9217397227463e+06  -7.6583974652338e+05   8.1148488235622e+05  -1.0341549617082e+04  -6.9886691569557e+03  -1.1683542866740e+05  -1.5121466985770e+02   2.8850715194272e+04   2.1165835477196e+04   1.6440975927977e+05  -1.0720729241103e+04  -4.5619402564850e+04  -5.3248423592585e+05   4.4987301479360e+04   2.3176222290771e+05  -4.2781322348944e+05   1.1687906579218e+05  -1.0697892095476e+04   4.9680308274953e+05  -4.6603837909977e+05  -1.7077104548748e+05  -1.5658658452580e+05  -1.1451589212905e+06   1.4448661518898e+06  -8.2404705488517e+04  -1.3868244245564e+05   3.2884199589109e+05   3.6159263897075e+04   1.7589642090647e+05   1.2493699928010e+05   1.9046794353382e+04   4.1313880791827e+04   1.3880474375178e+05   2.4996292589189e+05   3.6565550583147e+05  -1.5095051871232e+05   7.5610672520264e+05   2.8652917483244e+05  -5.2024324093342e+05  -1.2525899773993e+05  -6.9390605868682e+05   5.3415964678927e+04   2.1115205852163e+05  -4.3557476528813e+05   1.8130854050238e+05   3.6262279393322e+05   3.1177545456666e+05   7.7584825103195e+05  -2.9198650917887e+05  -2.2718425267275e+04  -2.1303742709439e+04  -3.4160129839065e+04  -1.8531110543633e+04   1.6508497066417e+05   1.6007964201755e+05   2.5944014768386e+04  -2.7418969567249e+03   3.4218542153689e+05  -1.1936857125951e+05  -1.1891827719530e+05   8.0445936067408e+04  -3.3369514515534e+05   2.1519649013668e+05  -2.5259841321452e+05  -8.4666358096464e+05  -3.3817988836658e+05   1.2512485446356e+05   1.0424559253707e+06   6.4728376405248e+04  -8.9588726067428e+05  -9.9051798878929e+05   2.0724135461206e+05   3.7685988730201e+05   1.3053045109979e+05   2.0176957418746e+05  -2.4514027785840e+05   4.2074371756780e+05   1.9078161736771e+05  -4.8436467606241e+04   9.0913486555756e+04   1.0567328067296e+05  -6.0394161337636e+04  -2.1350152463781e+05  -4.2243253398609e+05   6.1849313973711e+04   5.8795729538507e+05   1.1944091526327e+06  -1.6765660829282e+06  -6.5433451077951e+04   3.1287637227919e+05   3.0782601661923e+05  -1.2659537404848e+05   1.5504322944095e+05  -4.8785422731562e+05  -1.0455970754062e+05  -4.6801789287568e+04  -3.8213636316944e+03  -1.0950897312014e+05  -3.3250620084695e+04   2.1287539937927e+04   1.0799444415738e+04  -1.3792990878089e+04   2.1640672632469e+04  -9.9977391759865e+04   3.0613283328071e+04 
