Ensemble,Data_Type,Branch,y_0_central,y_0_stat_err,y_0_sys_err_lamb,y_0_total_err,L_prime_central,chi_sq,red_chi_sq,p_value,y0_tot_list
M_i,bare,negative,1.102144823981822,0.011522092923003645,0.0017080234868127608,0.011656182004899807,-1.5429573765473787,1.5365152386531091,0.3841288096632773,0.8201541624246149,"[1.1136440254017665, 1.1158016379197786, 1.0863513798353956, 1.103582693473254, 1.1125847198255, 1.1063987143052243, 1.0960122024586143, 1.0939710826057087, 1.0978520237525133, 1.0843393348352743, 1.0897395303600876, 1.0964412128992675, 1.1159673149831193, 1.0838146403168414, 1.0854644930577833, 1.1239530428246836, 1.1102513955300524, 1.0883425140810608, 1.0920719983365736, 1.1047882886211882, 1.1088379375594783, 1.0917306250223022, 1.0872885799849201, 1.1032260453536678, 1.0837758823203212, 1.0931215377628638, 1.107701647500364, 1.0998696822352971, 1.100764870952032, 1.1181593746807335, 1.1174696003319817, 1.1073779989259622, 1.0949187249227073, 1.0855310101759943, 1.1100680363866027, 1.0756522145872403, 1.087393989735062, 1.09406936066688, 1.0991075577898155, 1.1099987463229488, 1.0931531619908323, 1.084792232215686, 1.1042115174880345, 1.09524040810902, 1.106676844006617, 1.114858889663813, 1.0997493649608303, 1.1050890925161734, 1.093527975074944, 1.0946349496935561, 1.1029551071650028, 1.0941474460960585, 1.087143812585414, 1.1131243720265485, 1.09925734000281, 1.1002925902410488, 1.1066935433789447, 1.1157283242302478, 1.1077104814179985, 1.0935939468488363, 1.1031385475903566, 1.105762360054511, 1.1009913427645592, 1.1163508641382656, 1.0996358375970712, 1.1008664076166879, 1.1180816181243105, 1.112534163957985, 1.1053907443372697, 1.0859658834974333, 1.0978573013913935, 1.1057705200058792, 1.093341146729593, 1.0982643247419075, 1.0932722832090844, 1.1000786147399098, 1.1303071825000592, 1.0954779563059134, 1.0892223026665249, 1.1161905092633442, 1.1021197529745932, 1.1018361838729474, 1.0968334521954444, 1.0917130568209312, 1.1131789112198969, 1.0752009196423884, 1.1058759722091407, 1.107717197401171, 1.0944017400249788, 1.094384564343404, 1.1000491328785449, 1.125923513065985, 1.0911508742654004, 1.1032807847585502, 1.1061301776955828, 1.1008586249815722, 1.09914491674571, 1.100456630902489, 1.0971612142440008, 1.0940254164375318, 1.1048040258639438, 1.1123309567585624, 1.0892789465660178, 1.1021250704670598, 1.1038645311337738, 1.1119527223770183, 1.0912870773056644, 1.1166730269704601, 1.0972507924713653, 1.1023734294336243, 1.1045837071842624, 1.0897669437391608, 1.115324267386855, 1.0949345504974475, 1.0858572309046626, 1.1276107251559748, 1.095305465990516, 1.1013603724405165, 1.0899801558229465, 1.1073533508374869, 1.1078104630568752, 1.1041109460438252, 1.1199032060713638, 1.1145823463445501, 1.101018030889793, 1.0885152216999479, 1.0941509482198333, 1.1125750775808483, 1.0870639392896932, 1.1009294269562793, 1.1134326800048886, 1.084097982086261, 1.0914952445348773, 1.0763512644052988, 1.1110517702491072, 1.0886872282053743, 1.0801463703450773, 1.0928116458355728, 1.1127302942542494, 1.1251555333726222, 1.101153380029968, 1.1006168729242705, 1.0982453934728955, 1.0792111453856719, 1.1033756273882944, 1.101545198665714, 1.0861547012342239, 1.1063167757068246, 1.1127092570746202, 1.1015581740098583, 1.0891805869264777, 1.118789728213833, 1.106254914558058, 1.088092593444562, 1.103371921065396, 1.1011345891044906, 1.1031035350062057, 1.1029638658644119, 1.115369580430372, 1.0999081400950164, 1.1071300209361885, 1.110039548366033, 1.0997093303055872, 1.101486971431704, 1.10155670658346, 1.0897930701874066, 1.098088737480761, 1.0791434868933765, 1.0859770729080338, 1.0831478131662067, 1.1068623453104973, 1.0920064299109902, 1.080456790651269, 1.095680883721353, 1.1018297173715714, 1.099542934430108, 1.1032991906465803, 1.0922253623565972, 1.0899920082852916, 1.1112188274347146, 1.1119167964013743, 1.105253459217233, 1.0825867418829491, 1.11765928401263, 1.1024384811721888, 1.1081983585235886, 1.1143846547199077, 1.0693897212986045, 1.0919100612561228, 1.1134151578317093, 1.1268953610192567, 1.0858123951351537, 1.0937069413705836, 1.1075571743693806, 1.102812994562825, 1.1167376812889194, 1.1077525526996248, 1.0805747549918805, 1.0851121145207063, 1.1110073748381728, 1.0785509633880899, 1.0968241551459277, 1.0903164654491673, 1.093415831901249, 1.107305861079925, 1.1005267070689646, 1.0974233514326883, 1.0935851856750813, 1.1075189943394437, 1.1199860458910749, 1.0938582642624983, 1.0945487039029653, 1.0949947072535637, 1.087257460117569, 1.0891521421345072, 1.1329140948171483, 1.089804659994264, 1.0986261098621717, 1.1083679185140667, 1.0954569001390906, 1.0994929036846566, 1.109859084355651, 1.113506148456755, 1.11415842580231, 1.103755978741547, 1.1067560516589972, 1.1108013702245392, 1.115806787037038, 1.0941632543166664, 1.1019724459771474, 1.0874303625921586, 1.0964463421304744, 1.0783225759685324, 1.0976624367421721, 1.1020286921768963, 1.117353893800937, 1.1226800194415758, 1.0883132266972808, 1.0938137462584274, 1.096413910131137, 1.1059824021366271, 1.1014306410209374, 1.1169509416712955, 1.0894516839903665, 1.1194628265303384, 1.0986025632239185, 1.1146434266867573, 1.097752659716015, 1.099762337500281, 1.0955841971855416, 1.1266185370688748, 1.1090860755284753, 1.0997698080144303, 1.0956895331467225, 1.1154539049482022, 1.084664230258901, 1.0951056287109948, 1.1031525087679162, 1.086483183074678, 1.104374372427974, 1.0994595832879523, 1.0938388966069004, 1.104658042912354, 1.088844362907589, 1.1020056425592848, 1.0978586905150818, 1.1056377179081254, 1.1205198689827116, 1.110110054519914, 1.1152912310593168, 1.1029993490766723, 1.0986583634995832, 1.09663104159669, 1.0947425394918622, 1.1101438338965286, 1.1117915481769887, 1.0801019612699951, 1.081412999843375, 1.106286077637215, 1.1038136742526192, 1.1052168883940787, 1.0803829385613726, 1.1109368933944668, 1.107762900643382, 1.0949416971905106, 1.0889008410814371, 1.099197319011148, 1.1004650127235052, 1.1099123340523271, 1.1376903217596233, 1.0904659105523715, 1.0900292963235518, 1.0986822161056493, 1.1070863121777497, 1.1112565928910643, 1.1249730994488005, 1.0976076461430782, 1.0998624521527813, 1.1188055833045798, 1.0947867751888336, 1.1036507727504865, 1.1276657094465146, 1.1053234933228144, 1.1041170131213311, 1.0952068092759641, 1.1002623355721586, 1.1178966495368952, 1.1085702165707605, 1.1046090606358252, 1.1157545212550644, 1.0918870509739904, 1.1008048168901725, 1.112431707569478, 1.1095109969069992, 1.1062610830714659, 1.123767273950756, 1.088743089054435, 1.0883774223179155, 1.1223648673906554, 1.0986016299776413, 1.1115913615047122, 1.102207900110553, 1.0897367392211867, 1.1031796476789, 1.0929022717653414, 1.114102375369584, 1.0851095205801609, 1.0922240322594023, 1.1040744181651507, 1.1189729967373485, 1.1100358100068677, 1.1149348258145164, 1.08778897428306, 1.0971948636904396, 1.096032460365423, 1.106011833661473, 1.0886866243963496, 1.0893996603271705, 1.0988236062110188, 1.094005364794286, 1.0985869922763103, 1.097349077608416, 1.117653112146647, 1.1124109540578138, 1.1051074706853339, 1.0955490954098774, 1.1127708623605834, 1.0995750473600225, 1.0826190927940076, 1.0995862961914595, 1.1089792523352804, 1.1371760175920933, 1.1007864296914631, 1.0863842298045716, 1.0947842634329648, 1.0943500857119004, 1.1153300120505223, 1.0828120352645687, 1.1040125350332786, 1.1065668452610797, 1.1179904718309874, 1.0943660422572352, 1.113626747893225, 1.1011516925224498, 1.1071637065488633, 1.098456533656311, 1.0887603145486244, 1.0867946115958833, 1.1102546542828995, 1.098381348565195, 1.1012821505184043, 1.1207448913621973, 1.0974452286578629, 1.1167759339800616, 1.1056735928134054, 1.1073370419268693, 1.0886270895986163, 1.1063280918721665, 1.1174361769649233, 1.1024142751913382, 1.0994222977221133, 1.10294138592231, 1.0929365330508198, 1.0978285066888254, 1.122654429227354, 1.1132233569515786, 1.0988071665613282, 1.0952961523904923, 1.110344554825077, 1.098579281002323, 1.1084268501623535, 1.0996016592178193, 1.0965075905562731, 1.0956978351342515, 1.0833867011814193, 1.0952332165511212, 1.081970422341113, 1.09628507977493, 1.1167764982453914, 1.111428261144629, 1.0810746093196992, 1.1069425521857823, 1.1094244577445518, 1.104373297581472, 1.1020097614231052, 1.1127067036910363, 1.102956694553419, 1.1146032077587813, 1.0855949458888206, 1.1274300664970094, 1.097499976824922, 1.1117352979246313, 1.1061388233292009, 1.0982016101393632, 1.0813418641949166, 1.095229188111203, 1.0776023949312974, 1.1090535031978737, 1.100576065043574, 1.0917816537068716, 1.1098621783587268, 1.1199427458719202, 1.0813901380839703, 1.135604960449375, 1.0937553938833628, 1.099094000535315, 1.0866709317218126, 1.1041507746339192, 1.0924654981016426, 1.0892207731858463, 1.107419699597644, 1.0892583894417185, 1.0984575283291647, 1.1156069359978626, 1.0955159027421553, 1.068408676160571, 1.1067752020524286, 1.1182697110509805, 1.1095308888406636, 1.0968499417927327, 1.1071094554215137, 1.1260221286620582, 1.1002181196214484, 1.0839326563052798, 1.1059486716008435, 1.1078290767891323, 1.1196224767673844, 1.083506395465347, 1.122297649535269, 1.095583526365528, 1.111855216617089, 1.1159665706316353, 1.1038926461515879, 1.0999400196610762, 1.1160652297537712, 1.112266144120902, 1.0976432695421512, 1.1095760309795486, 1.083623632980891, 1.101863576860479, 1.1027479050937172, 1.09718112372871, 1.1073573359256759, 1.0914368935102001, 1.0982850220838931, 1.0994638154484369, 1.1063248880993461, 1.1106722710466113, 1.0964965278600527, 1.0945382461252868, 1.105448458875003, 1.1110339198375263, 1.0895907177655157, 1.1093704908791693, 1.101713350508123, 1.1081037914813474, 1.0870426436862668, 1.1134023056691618, 1.093502848651894, 1.1028235299582598, 1.117405247467127, 1.102076168645423, 1.0946195566459178, 1.1037086063639994, 1.1149076102464706, 1.09412335383514, 1.1058743157382342, 1.1131491183185107, 1.1058232819531313, 1.129256602982221, 1.1071327055222964, 1.1160549054912503, 1.1117708987603105, 1.111257819284319, 1.0840797265723223, 1.1196021223515673, 1.1015924198575542, 1.1045460730844283, 1.089382463249697, 1.1009193575231104, 1.0866057918675391, 1.1125640218291515, 1.112300540188861, 1.112938905990811, 1.0924634129950972, 1.10155294405067, 1.0964052980887664, 1.1025242092002514, 1.0955634415817725, 1.1190569845401248, 1.093621079551966, 1.095569122114104, 1.1073723145705427, 1.095699740146502, 1.0997807335033976, 1.0899518537662787, 1.1102495853005345, 1.115738983048272, 1.0823998878722787, 1.0856275960337307, 1.110788556718636, 1.0912871117465412, 1.1148609231161428, 1.1079084990858956, 1.1047145075327178, 1.113846883180469, 1.1023351828545174, 1.101582705217079, 1.1016106014903506, 1.1092748722355192, 1.0866481419692717, 1.089433929844455, 1.0988098091943375, 1.115431414777847, 1.0961750694492935, 1.1230234995706623, 1.0973642049371988, 1.0930416395491982, 1.0950897624205078, 1.0970229687160162, 1.1046848964423008, 1.0859672144332664, 1.082788691288139, 1.1054363881019373, 1.0999749518832478, 1.1069344931193306, 1.1163780692142078, 1.104686074328065, 1.097318651336438, 1.0937128649914243, 1.1153191744947877, 1.117324354955274, 1.123476518591122, 1.1335744102637455, 1.0908799984052004, 1.103563728077098, 1.084497659153419, 1.1176970054872888, 1.112424751707309, 1.0933499259790422, 1.1118359187614733, 1.090582842518897, 1.096760333784838, 1.1125581432979337, 1.1036198334101908, 1.111353101700204, 1.1070110531872757, 1.1156330256181668, 1.1116634113318034, 1.0998973942409154, 1.0961707480622889, 1.0979509545398762, 1.1019517992351413, 1.1218447466261792, 1.090987202158789, 1.1066527439218168, 1.10977544779353, 1.1040120251883785, 1.1016427515118934, 1.1049222078782714, 1.0974929646295177, 1.1040682344862938, 1.1345891555694037, 1.0929458485840016, 1.1072132417293008, 1.104265146912043, 1.1133771365692764, 1.1106039738607356, 1.1284699474982225, 1.0976319252267768, 1.0859207877911456, 1.1054139818912945, 1.075348582188, 1.111169458666957, 1.0773979603489987, 1.1017210786254528, 1.089712666106844, 1.0940375423695876, 1.1032359296584417, 1.1094452644226653, 1.0965948829262442, 1.111883781625962, 1.0532824156446106, 1.1112163791759593, 1.092369342180118, 1.0981306760253164, 1.1010693174246575, 1.1088378833369505, 1.0895679612236664, 1.0908260547841742, 1.0923572235487904, 1.1017101608745592, 1.0938030560164465, 1.0848266489323721, 1.1095160612102104, 1.099266584653423, 1.104622109164833, 1.0922177177033585, 1.1146792078819703, 1.1052832452501604, 1.1077344889997804, 1.1000530638348127, 1.0941502084120953, 1.114441208484177, 1.1126403686767543, 1.1040956003683926, 1.112516052872088, 1.0991277195294007, 1.1038547094014355, 1.1027393876638723, 1.0998139558398037, 1.1000838344238708, 1.0843535874499022, 1.111079086873289, 1.104833004759729, 1.1070481249261659, 1.0936831667787046, 1.1113422460610942, 1.105523832739825, 1.0890611589901087, 1.1014000853384873, 1.105413891598097, 1.0936528959969019, 1.0969953324647839, 1.091262621184722, 1.1134555658681937, 1.11328938472503, 1.1196034523803848, 1.1234260961511298, 1.1223070382806135, 1.098757063613723, 1.0933448186098362, 1.0862587364445988, 1.1178482759379502, 1.1005725557476838, 1.0960015086852903, 1.1179714607383067, 1.1048985388997463, 1.0842431676437019, 1.1038914539196345, 1.080253538418647, 1.0929067438062436, 1.1157175760702456, 1.0980461957105625, 1.1075120719413454, 1.0877528134329617, 1.0964862955440156, 1.105585613147818, 1.107665309984992, 1.115401094476813, 1.0920562973271606, 1.0914780880870316, 1.0944621232281282, 1.0905099888471066, 1.092205340565833, 1.112925029858558, 1.1004549480926948, 1.113176817823606, 1.1320298250561314, 1.091327722195169, 1.0903247116050572, 1.1270554110357447, 1.1189366814573747, 1.093175733819489, 1.1094365594563138, 1.1196824060094033, 1.089061864605597, 1.1039520368065747, 1.11568048682603, 1.1094846038515274, 1.0991457412067014, 1.1039164965546784, 1.0947633687792615, 1.0939602582892713, 1.109111481007531, 1.0882145341399299, 1.0937947210727177, 1.0851896684630942, 1.095426693069708, 1.1077535670211722, 1.1032708598619771, 1.0913287832031462, 1.0706832289824846, 1.1307286885560817, 1.1003347844321634, 1.085725698523051, 1.1000603748904365, 1.1009326112100946, 1.0968442276362802, 1.0756419143677987, 1.1187618334523588, 1.0892766590844871, 1.1223715582309672, 1.104464578086281, 1.0906364638191934, 1.1097511402081457, 1.1016023719134793, 1.1051314924485547, 1.0789680982664691, 1.104271706688493, 1.102430429298236, 1.1019122981255562, 1.1170467735518825, 1.0957798976796398, 1.1313374734669706, 1.1180896863266825, 1.1167189011355867, 1.1016841400291797, 1.094002589355464, 1.0917683883901024, 1.1159994470237602, 1.0963688811474637, 1.1074774889195378, 1.10244029593473, 1.091307938041315, 1.0955966900091316, 1.101401274074995, 1.1100765487420705, 1.0880637144234988, 1.0931111694233562, 1.0870311573552232, 1.0874791093402143, 1.093581327957218, 1.1227277320811955, 1.0992321923030102, 1.084883824086804, 1.102506397877753, 1.1080906226504181, 1.108974017691453, 1.0929530380121146, 1.1091630846755107, 1.089172444554729, 1.0981897467866089, 1.109604396312023, 1.1318125818149742, 1.10539574552378, 1.1130469427608143, 1.1051848507049085, 1.1059932359885063, 1.1050073124870343, 1.081450726844888, 1.1173404311476869, 1.1105970426598397, 1.0993808030424783, 1.0878600433587444, 1.0819709452873114, 1.090335700233442, 1.086833786436857, 1.1010670207023328, 1.1266630735646805, 1.102724494255328, 1.1041640142938356, 1.096139347502655, 1.1102309666490364, 1.1012278177525097, 1.1198919982778341, 1.1077091277402105, 1.099171297531287, 1.0760021543307172, 1.102368783721925, 1.0951264067530244, 1.0997743118739554, 1.0940120245175482, 1.0959828814230876, 1.1167448331522114, 1.0997435636967696, 1.1004975119909473, 1.1252919688486933, 1.10151165748226, 1.1016387499094653, 1.1073699618734825, 1.1148892512761914, 1.1033458205178124, 1.0902891967333266, 1.0978822880881907, 1.0874665146492521, 1.1044743725899757, 1.0868402252544962, 1.092269828333926, 1.1080642805793854, 1.1013960069375088, 1.110211432297707, 1.115230112405879, 1.102133035710962, 1.0889461729885264, 1.1008018974294724, 1.1071522772637166, 1.0892249704166919, 1.1169728145887385, 1.1135080362943686, 1.127592225159698, 1.1032541781157588, 1.0933371442118176, 1.09377327704809, 1.0889208947392457, 1.1167567243342218, 1.1139390305031833, 1.0885000754535217, 1.107108620669822, 1.1152924797667596, 1.106977242154922, 1.111055908141687, 1.1007967639371452, 1.1017135159185014, 1.08981666237694, 1.0985169425566368, 1.0959597521562108, 1.0982127754692004, 1.0955480135920002, 1.1193421176163287, 1.097001855838799, 1.0998115309477874, 1.1003682105005141, 1.097538124232971, 1.096426391656843, 1.1024344399610346, 1.1286814031678942, 1.0907325968556951, 1.100294743709405, 1.1050197009389164, 1.10245797122216, 1.0960232034960575, 1.1060199446442984, 1.0794680296989079, 1.1211192930944025, 1.0898275678875762, 1.09901872784358, 1.1131962330601368, 1.0957458543068288, 1.105492182718949, 1.1220333763810584, 1.0985166207185566, 1.1136118809044349, 1.1077170031067436, 1.0919079888287981, 1.106236312688025, 1.0983066220016993, 1.1035546981383804, 1.0934103760529974, 1.1160079458374794, 1.090074005756793, 1.1203650375833716, 1.0995551069249174, 1.106365589344482, 1.0908627048132744, 1.0953865062607027, 1.1177178711972586, 1.1069003303352853, 1.1053805724218877, 1.0883823880229089, 1.1054348984077023, 1.0894187930928712, 1.0939353493378803, 1.103725775795719, 1.1055201238551298, 1.1061016417128042, 1.1104244593017922, 1.0887086648500037, 1.0891480914609297, 1.106299362512681, 1.0952063993972971, 1.0943843803181703, 1.1124746187944041, 1.1073522037578445, 1.114203381089928, 1.1062934730525407, 1.0963145339198581, 1.1146230616316661, 1.1095084492351366, 1.1019236589699761, 1.1246117090672878, 1.0958261249204897, 1.115558311832819, 1.120420593994082, 1.0973784780136242, 1.0878207951014536, 1.0864455729345739, 1.0997809315320533, 1.094172272389141, 1.1206249388948208, 1.1084270289294045, 1.0983100463520519, 1.1025286410982174, 1.0820797981477095, 1.126754889640634, 1.1195953175834583, 1.1010173452075496, 1.1108149013917443, 1.1101701552861178, 1.1003303106686402, 1.096562244369279, 1.0964658940851453, 1.1053097914424608, 1.1073772068295051, 1.1019578279895685, 1.1167903202054281, 1.1100525183596255, 1.1084052328656888, 1.0886880240843162, 1.116463012526774, 1.075517505311047, 1.0978001773932824, 1.1097255462595683, 1.094663913261271, 1.0814885653630262, 1.104908874560376, 1.1097991111987533, 1.0842590161890973, 1.093500531557499, 1.1154795913039148, 1.0936712052479542, 1.1181716972546887, 1.0880834651176357, 1.1190615206880314, 1.0981283342404757, 1.1238313437439433, 1.079629162936777, 1.0885546813585731, 1.0918743550729244, 1.1067781320165362, 1.0889585839151434, 1.1082233553077914, 1.0760239379935594, 1.1162539750310274, 1.0936286152713566, 1.103460210130289, 1.0875659126605652, 1.0982570880300364, 1.1180851431049272, 1.114191053664096, 1.1013515197434558, 1.1098172731457714, 1.1125500881414592, 1.094249847747707, 1.0981828192342253, 1.0959812884123268, 1.1000914287114845, 1.1071635783383658, 1.0982161996757676, 1.0843198960472555, 1.1030946812070275, 1.0881682873547243, 1.088140599972755, 1.090908883273099, 1.1076300482947508, 1.0952249691729563, 1.127156145272087, 1.0952837589253481, 1.1183096274709707, 1.0839899438133327, 1.0789492292915035, 1.1237609679746203, 1.1123490475555458, 1.0831066569399572, 1.07233854794348, 1.109098758037281, 1.1112326153200245, 1.09965716253339, 1.1075659349981724, 1.0878207676977536, 1.1025410603507078, 1.0976344059428855, 1.0939289326739978, 1.122196388208514, 1.0841431437695939, 1.1283973626037385, 1.098505442896439, 1.10081992137941, 1.096795860133648, 1.0978550236513513, 1.0817901032738444, 1.1102678388984664, 1.117416309315862, 1.1009594484963774, 1.093608534634362, 1.1185631761529342, 1.1242259983384255, 1.1096627902529168, 1.0999270641993182, 1.0775277287070046]"
