Data_Type,Branch,y_0_central,y_0_stat_err,y_0_sys_err_lamb,y_0_total_err,L_prime_central,chi_sq,dof,red_chi_sq,p_value,y0_tot_list
bare,negative,1.1683089288335067,0.0052941525645067815,0.003565187903235083,0.006431510959356691,-1.5429573765473787,126.22653848568399,11,11.475139862334908,1.0081327261187787e-21,"[1.1793005234341785, 1.1907643058253095, 1.1723750986212707, 1.1752058088305042, 1.16337816757884, 1.1732352453065669, 1.1752546339298842, 1.1615318325742896, 1.1710609731227541, 1.157897869585391, 1.1645609276349393, 1.170353378506258, 1.1565882327648476, 1.1705505666545546, 1.1608480635939575, 1.176717831525837, 1.161784643137741, 1.173008855890521, 1.1661720419888009, 1.1760363419696063, 1.1611599911576655, 1.1763501528000042, 1.165020462878235, 1.16721936173442, 1.180352100484023, 1.160385206256729, 1.164680869945935, 1.1661189288833682, 1.15907980092073, 1.1663295216564753, 1.1713453579501478, 1.16014051052551, 1.1739909713296166, 1.1601986548913579, 1.1704530804417344, 1.1592344021113254, 1.1635913473581234, 1.1750420266268486, 1.1704879006205506, 1.180614254301548, 1.1554038637730752, 1.1819256671827127, 1.1651866708171545, 1.16753815904364, 1.1617807580522141, 1.1662106596029973, 1.1768551194819437, 1.161630173026117, 1.1789721000244424, 1.1665656676600848, 1.1593033918105058, 1.1676346805846134, 1.1688721053703122, 1.1650993144034132, 1.157196943450148, 1.1754683187540107, 1.1625865423804207, 1.1574006788699491, 1.1658888662870597, 1.162026627072838, 1.1729590888094035, 1.1782742473157413, 1.1612990058976336, 1.1583767391417532, 1.1729172952135032, 1.1752066597503976, 1.1764722057857415, 1.1733067188811113, 1.1743385367805632, 1.1677818760553493, 1.1688419700754469, 1.1667018659658623, 1.1683414376123595, 1.1611910822966522, 1.1819144414419478, 1.156253011268172, 1.1634559587874784, 1.172406133943055, 1.159666695929829, 1.1666991758463097, 1.1711941694836439, 1.1674827520731883, 1.1678585099518326, 1.1701791325465765, 1.166175290068579, 1.1672525953161157, 1.162564021525713, 1.1712955466644954, 1.1706002933516475, 1.167935249629513, 1.1676309810800496, 1.175818980357823, 1.1660141445435, 1.1675013315141969, 1.1708008305312811, 1.1594051440214574, 1.1681492340561739, 1.1646621733971654, 1.1600392227826701, 1.1678757782221285, 1.1692754077032768, 1.177033854167214, 1.1652796658646554, 1.1537435593215928, 1.1647374659025551, 1.1715182204758747, 1.1695545015214317, 1.1563579841872242, 1.1583459187562433, 1.1685565690289472, 1.1577682741574293, 1.1754403313093782, 1.1735998920945838, 1.1628586448975062, 1.1568225935658132, 1.1674629100712925, 1.1683914224519205, 1.1755051926351898, 1.1748936033215571, 1.1689532867212078, 1.1750052371491797, 1.1698501173823703, 1.1769470026694222, 1.1764306693169413, 1.176403362966118, 1.1759600344494119, 1.1630337800465496, 1.169989501767818, 1.1596014640793022, 1.1640841727183084, 1.1676015370884467, 1.180197997443627, 1.1701440554510503, 1.1629804080686932, 1.1754694451196213, 1.159296835715441, 1.1761772541563784, 1.1800956586030327, 1.168787922495202, 1.1764857340538044, 1.169737082722052, 1.1675784577539494, 1.1631881289720523, 1.1707005670362167, 1.1663542102951365, 1.1625436504559017, 1.1531982352766503, 1.171716219176538, 1.1806050033044397, 1.173922029827024, 1.1853664388791196, 1.1670816857977837, 1.162307480136967, 1.1687698903639012, 1.166351745607671, 1.1570869604326077, 1.1750459718756834, 1.1579371865384327, 1.1778721776577084, 1.1708010488443905, 1.1778633545822472, 1.1585899227316971, 1.1624889753845566, 1.163115320311697, 1.1697142376543472, 1.1663270435952495, 1.1642267532049422, 1.1701366077067448, 1.1697568593116123, 1.168043051940295, 1.1620183401668813, 1.1798715389646288, 1.1751177361156988, 1.179272076722322, 1.1679963051542597, 1.169463305109118, 1.1711834481517296, 1.1785405286821848, 1.167285290502857, 1.159620167270134, 1.1825203026395872, 1.1684004244296478, 1.162426336702932, 1.1718155220731934, 1.164038281574803, 1.1625610785032419, 1.1704182313833156, 1.1859303343230811, 1.1701084818179268, 1.160693511933783, 1.166627976807567, 1.1633414866998013, 1.1751910081619883, 1.1743019593678352, 1.1501284998364467, 1.1706682128519086, 1.1651371701491646, 1.1628326270183185, 1.1673293022779982, 1.1607625589285266, 1.16623235341665, 1.1675572958645006, 1.1736142344807758, 1.1717514709487598, 1.1634787992182842, 1.1765238798133533, 1.1606350588645393, 1.1849563656625937, 1.1638645202501117, 1.1665354830362655, 1.1735014265099915, 1.1603976287803721, 1.1598995827346643, 1.1623477668795512, 1.1544535657819939, 1.1643259166584596, 1.1608701154140635, 1.167066232506122, 1.1651788657732287, 1.1661204721220586, 1.170862141179575, 1.176452075930022, 1.1646692962494714, 1.1632997119999844, 1.1608211506580308, 1.1780117525408222, 1.1651991069868584, 1.175538366841304, 1.1664772743733351, 1.1564864150118193, 1.1654093818463287, 1.1719602250492596, 1.1636283307014472, 1.1594040101169107, 1.1833375625900633, 1.1661123854607391, 1.1684976519231365, 1.1589497482655122, 1.1670347190423696, 1.167228959077015, 1.1695421185386947, 1.1693251291982532, 1.1825000645666985, 1.1668447404369977, 1.1681627425960805, 1.1652473386143893, 1.177460967860913, 1.172172943315257, 1.1685681184779202, 1.1725716993301556, 1.167389759260272, 1.1702135393758148, 1.15117151657364, 1.1693677274305787, 1.1534294260629174, 1.1763288305179214, 1.1591432351454054, 1.1689925316875882, 1.1698934843577116, 1.1708407480201821, 1.15580768008699, 1.1739277915696031, 1.1609069757241097, 1.1621541952181071, 1.1692438489173622, 1.166542989480115, 1.1728311016544475, 1.1687715467094975, 1.1663153057756148, 1.178593119986836, 1.1668304291673048, 1.1760574606237166, 1.1687235674488388, 1.1696985251438645, 1.180097217068858, 1.1683901207751424, 1.1609060697283493, 1.1671062268215306, 1.1796012191577248, 1.1794684952632029, 1.1801756072983163, 1.17739081594623, 1.1592065956628363, 1.1617348231763829, 1.1568801157717963, 1.1640352710423922, 1.1627338905956672, 1.1726267691553764, 1.167412480146792, 1.1582347946647558, 1.1598726786463172, 1.157337286773631, 1.1736221236059388, 1.1789833783395558, 1.1735616179811763, 1.1703859553493414, 1.1756441513482372, 1.1670498668582827, 1.163956106547496, 1.1677694865875763, 1.1604889709499686, 1.1821987859747696, 1.165179754422807, 1.1719325580478615, 1.1759676915723354, 1.1693448966612778, 1.1655870531109975, 1.1684914214042477, 1.1640472781142384, 1.168639978896031, 1.1820108618562193, 1.1742043751835398, 1.1674909504400057, 1.1665333986385074, 1.1556845250137608, 1.1660011398713916, 1.172087794322144, 1.1674301519893349, 1.163740910343202, 1.1648562022308142, 1.1623515894817458, 1.1746162446473123, 1.1712351862730852, 1.1483270962473302, 1.1663491847880885, 1.1638253242890875, 1.164184694217142, 1.1736976044740768, 1.177942263636337, 1.1697607489765243, 1.1639725657982096, 1.1742682380869565, 1.180827748997222, 1.166857709295339, 1.1592417950076312, 1.1692763698605197, 1.1752391348965998, 1.167794327290191, 1.1754771664753554, 1.1701835657552397, 1.1648288183717803, 1.1619879492619607, 1.1724197134288175, 1.1579589359562326, 1.1716355695235414, 1.171670470600068, 1.1729375894156335, 1.164397709794262, 1.1768179124293305, 1.1693973088118692, 1.1732363740515885, 1.1720754164958747, 1.1607070506451336, 1.1621677471343261, 1.1734352443850709, 1.1725302176611407, 1.1745903566961022, 1.169594658011942, 1.1694535983050072, 1.162477777272898, 1.1616489284814042, 1.1674195620889223, 1.1672647054109746, 1.1726550915794551, 1.1614098168908056, 1.1744031634232563, 1.173403620362203, 1.1605546705310426, 1.1777521783743192, 1.1707459371302078, 1.17710348879765, 1.1714994478336653, 1.1606719467747049, 1.1731166499292158, 1.1727706067400483, 1.1640472639469122, 1.1680319552028595, 1.1649833791705495, 1.1666418407769874, 1.1885807547407192, 1.169426063988557, 1.1640641293068426, 1.168184421379715, 1.1571749113692562, 1.1668940031379385, 1.1661909242986521, 1.1677956477505864, 1.1717557345027494, 1.1657344558036677, 1.1647729987070032, 1.1674212225230622, 1.160325716482054, 1.1636987382036768, 1.1671950159061704, 1.1803144917006094, 1.1761499853052633, 1.160252036651808, 1.1689975094901233, 1.166441373716147, 1.1719000435419638, 1.1730066314099872, 1.171997275360797, 1.168061922797557, 1.1757022850400918, 1.1651750131851548, 1.1741419873817032, 1.1699372140925364, 1.1605090601630097, 1.1618177330144959, 1.1730983561752524, 1.1746430917885753, 1.1634400649717587, 1.1719821253965703, 1.1731304740536292, 1.1696536689392556, 1.1676814758341978, 1.174070122659079, 1.1695669638449826, 1.1606179125079903, 1.1747700741115867, 1.167446473650994, 1.1627434373306618, 1.1703603224596695, 1.1658086001691739, 1.1756147048553471, 1.1700606644599676, 1.1587126525587836, 1.162857403773367, 1.1657440241963468, 1.1663359783019607, 1.16993080717618, 1.1655804565022638, 1.1727854325885918, 1.1709067012339183, 1.1661656444494926, 1.17214493883875, 1.1711514844026876, 1.1684394898292851, 1.1716724823894211, 1.1665237584439425, 1.1726567361800249, 1.1658681432445015, 1.178833997425985, 1.1648722569968208, 1.1675015525885875, 1.1672164228683948, 1.1669580202891476, 1.1782963813001324, 1.1608883170163198, 1.167839035201092, 1.1761796738088601, 1.1715581641055977, 1.1853427982213167, 1.156582887974556, 1.1701303540641887, 1.1644763221646233, 1.1718274240380016, 1.1619505798370426, 1.1631882083209761, 1.168248639745244, 1.1667292607977187, 1.1700237542096605, 1.160607744713767, 1.1679297592088325, 1.1671099722481373, 1.159584745899197, 1.1656115104217881, 1.1768247183311102, 1.165517384039216, 1.166130966429124, 1.1786841752553374, 1.1726022773471887, 1.1700419426326962, 1.1641046955327798, 1.1692551655193348, 1.1676772081564302, 1.1623673540625914, 1.1567441066804718, 1.1745594157254378, 1.1729532755475454, 1.1750574194834305, 1.1743065027196746, 1.1761556841528897, 1.1679460941728872, 1.176384920318523, 1.1596532309604302, 1.1771599237637387, 1.1656709663307638, 1.1678633906556883, 1.176606795439081, 1.1640579929379744, 1.1690048087417728, 1.1644072232159888, 1.1745553452234287, 1.1640002793237172, 1.172118619923765, 1.1669418566231593, 1.1693317124927813, 1.1675000034672052, 1.1645140532766436, 1.1619277954266285, 1.1741809219180623, 1.1729865954233016, 1.178733550953374, 1.167670177419626, 1.175521563955321, 1.1713190528007558, 1.1659259031170257, 1.1761142080394298, 1.1595549916255379, 1.1809730072139897, 1.1733945770056962, 1.1595486342810144, 1.1555841421070407, 1.1624089789399366, 1.1749371885508377, 1.1684660565320535, 1.1683526543946468, 1.170717301515892, 1.172206722233942, 1.1659603640805467, 1.1651403797533701, 1.1710983444727716, 1.1689922450299615, 1.1701257801817353, 1.170256811463163, 1.1718787468700647, 1.1724086221283203, 1.1647398602975416, 1.1734471795724493, 1.174068038416131, 1.1659557421400988, 1.1790239927173218, 1.1706187417990155, 1.1556163125501289, 1.1770182377003673, 1.1795494136891183, 1.1586814801432082, 1.1700466779922178, 1.1728691711231352, 1.1739775086820778, 1.1653333806917923, 1.163607085758175, 1.1713758106500702, 1.1635512301688293, 1.1625633069160335, 1.1667838600868488, 1.156756534841348, 1.1683135691818614, 1.1689547164771679, 1.1636887902629496, 1.1675182008469354, 1.173046321767891, 1.166213764538587, 1.168642917137443, 1.17364937157827, 1.169866701908711, 1.1791796214659105, 1.159861341516574, 1.166092800862519, 1.166781704950123, 1.1785783718806893, 1.1676550623383466, 1.1583541841374245, 1.1678894947493534, 1.162031790386217, 1.175743432620078, 1.171915056220928, 1.1700234158762757, 1.1674896622306248, 1.1608527296909643, 1.1745192380469711, 1.1614062825955085, 1.164592866295711, 1.1677630832809298, 1.1619370713881456, 1.1650457583018758, 1.1619502601317826, 1.1717141476589044, 1.1662013751356306, 1.1608521898333968, 1.1674202167603513, 1.172762131178922, 1.1654138187853829, 1.1661495824510284, 1.1771979946871118, 1.170679748027046, 1.160465523518787, 1.1651053003095446, 1.1637454133079763, 1.1711742704971682, 1.1592969549157832, 1.1664399152395646, 1.1613780460070569, 1.1843454051989384, 1.1735259423943534, 1.181314135568246, 1.1736390111913475, 1.1590580687403762, 1.1585390756924843, 1.1646850046370847, 1.166887040196469, 1.1646373438838908, 1.179143301822362, 1.1647227827206088, 1.165130752679325, 1.1670482475389394, 1.167164149834229, 1.16460311923896, 1.1646626211820874, 1.168519459003399, 1.1758923581387837, 1.1705562262965874, 1.1668036178891397, 1.1711620052176437, 1.1625706560671787, 1.1645610893682012, 1.1772467053933893, 1.1727945509853157, 1.162526144529049, 1.1609298164380975, 1.1630128888084723, 1.1572684299081142, 1.1639211795689397, 1.188203562193539, 1.1575968342722802, 1.164036199162779, 1.163550894133401, 1.1668130090171582, 1.164713806390048, 1.171060163497108, 1.1646997708377298, 1.175819722561371, 1.176941080045213, 1.182226636450904, 1.1644297422513354, 1.1738622990825351, 1.1730213738060937, 1.1770065371056428, 1.1650432888494608, 1.1638000609761199, 1.1684544175044076, 1.1738767073684935, 1.1613460700594729, 1.1755585554149968, 1.172154555879733, 1.169132038952435, 1.16936068929576, 1.1529052563155577, 1.1665914378085138, 1.175037401156303, 1.1684470900110124, 1.1695406333054656, 1.157662477105415, 1.1595663586292986, 1.1747514287072034, 1.1709993815515647, 1.1749402899560744, 1.154721235755786, 1.167978956449049, 1.161536952662059, 1.1765801228144583, 1.1626199281823326, 1.159598218551392, 1.1670595508592996, 1.1606069093391935, 1.1759463633644578, 1.16687540823211, 1.1699818956689987, 1.1660437439396358, 1.16564364764319, 1.1694437835939337, 1.16247503297136, 1.1695924243187759, 1.176060548147623, 1.168331949354178, 1.1645149493686286, 1.1648574457010314, 1.1655038363018988, 1.174937422584897, 1.166697261344911, 1.1654979882856862, 1.1635963465380585, 1.1743301751774502, 1.1682071624210102, 1.1715779923802538, 1.168187960568239, 1.1632723695982452, 1.1516162849729095, 1.1597225877634556, 1.1683807010854854, 1.1620107398185604, 1.1839226264207456, 1.1811096451845633, 1.1787329783965521, 1.1704346215324342, 1.1796204132095964, 1.1688838883013217, 1.1645448804426364, 1.1662420766033543, 1.1667321464793972, 1.1702300713139873, 1.1616610868861788, 1.160336574510722, 1.1667261648386655, 1.1638625078083344, 1.1771628089323767, 1.1785324034213596, 1.1700087443797969, 1.1757016125372275, 1.1820211088746375, 1.1701120811096946, 1.1660979728159158, 1.1684741143717678, 1.1651757455901737, 1.1701719047090275, 1.1609462420977978, 1.16276988976221, 1.1765463604768172, 1.1677162261647003, 1.1639394136661239, 1.1774710520652205, 1.1602982682194722, 1.1620655354571745, 1.1669396888628627, 1.164816063674273, 1.1722227991908036, 1.1627785548674494, 1.1761980431289538, 1.1660230282445625, 1.1634396494187598, 1.169754017617522, 1.166353087289648, 1.1756259800697788, 1.1693497267330972, 1.1645110260282219, 1.1702487691467423, 1.1750106294581848, 1.1653672802047406, 1.1714791339487565, 1.1646549910075283, 1.159345743235063, 1.1735113908016082, 1.1641319991102712, 1.1838428234393696, 1.17152102013611, 1.1603238306371573, 1.1756995257770728, 1.1561747775765687, 1.1685787967945689, 1.1580934623127412, 1.1668028493099563, 1.1610668386984284, 1.1736755542529405, 1.170902564221369, 1.1811600648165121, 1.1683702329118308, 1.1773454498902944, 1.175650446939311, 1.1728508787673861, 1.170488279630513, 1.158792732301881, 1.1606050738548095, 1.1813630523591707, 1.1747021585531325, 1.158293843294141, 1.1742297329794786, 1.180763551186819, 1.158820822345481, 1.160499425960198, 1.163582684917457, 1.1697534445318074, 1.1621607135303826, 1.1707567146963385, 1.1747132920093153, 1.1784907908249687, 1.1706862060063101, 1.1747249464949476, 1.172186923192314, 1.1664095129835044, 1.1733927045707528, 1.1715449483921285, 1.1640375514868908, 1.1748476906740881, 1.1631542482041688, 1.161355977068899, 1.168055631291802, 1.1624703696612215, 1.168770290660144, 1.170563940164815, 1.1669596374989495, 1.1668506774666378, 1.170068871128926, 1.169368322387539, 1.1656766833554824, 1.1716361739547587, 1.1662930648828134, 1.1621318130459495, 1.1729254762714603, 1.1627476179283358, 1.1594705909466798, 1.1762405623039953, 1.1611676501938422, 1.1650144400819002, 1.1589435739450205, 1.1783444824238123, 1.1556027713573185, 1.1689746184632508, 1.1695026431160316, 1.1693290397844456, 1.163602209068552, 1.164583668823025, 1.1646600326647794, 1.161018815697037, 1.1680928164129534, 1.1618045676867073, 1.1704080497922127, 1.1725443237665054, 1.1698758682773143, 1.1612815741517737, 1.1715778407005957, 1.1628838229487122, 1.1723615949416937, 1.1670727712046596, 1.1743750526522552, 1.1702324535713853, 1.1659953048393243, 1.1701839501454674, 1.1595654440846266, 1.1778789073150109, 1.1662157423470672, 1.1649133175654223, 1.1732377448382454, 1.1727342311411422, 1.1875596350788467, 1.1723901380326422, 1.1553308045268338, 1.166632316090903, 1.1646837638129202, 1.1693258971282172, 1.1640123675944927, 1.1725543400746383, 1.1663044671443803, 1.175859998035792, 1.1625452103277947, 1.1665167057154926, 1.1717580238971006, 1.1718012370510764, 1.1709764185294735, 1.1665650980045483, 1.170472891933691, 1.170837290671761, 1.1687123203099226, 1.1685801433448968, 1.1588071517049345, 1.1821778788118964, 1.1609052660057007, 1.1649666312463165, 1.1672562668843407, 1.1655962896229253, 1.1602536364984934, 1.1665060039947208, 1.1705283412869298, 1.1757264165029573, 1.1760378763652068, 1.1587490046675453, 1.1635564651085653, 1.1689516369883501, 1.1687705834782847, 1.1755371972032593, 1.1763223957215743, 1.1727668181794348, 1.1675782594978243, 1.174923578374368, 1.1716750841988404, 1.1621686200600505, 1.170870562664068, 1.1699521072689116, 1.176900233044908, 1.1698066958328912, 1.1637719473045747, 1.1601170193107788, 1.1721006744816007, 1.1744799348486712, 1.1716570736876073, 1.173169208596281, 1.1599863075424193, 1.168515483062226, 1.169317726515421, 1.1713421994448596, 1.1832658999175278, 1.1626337987688278, 1.1677764276562552, 1.1654161933469365, 1.1565900141406902, 1.1800854290721425, 1.1740167993981037, 1.1826196341510515, 1.163776201751743, 1.1771903217177293, 1.156986312347355, 1.179358345684033, 1.1585381419712752, 1.1682106240593861, 1.1746157799071069, 1.1655678577743402, 1.1720755269164562, 1.1645344629333376, 1.1704400409970592, 1.176817643861951, 1.1696123405118741, 1.1637077376616638, 1.1605430032024033, 1.17306553436049, 1.1661827850374038, 1.165768223190478, 1.1766854270477167, 1.1739556126481212, 1.1565784324395638, 1.1759403176899685, 1.1769930561832358, 1.1687862529772914, 1.1763411639488202, 1.1697155813382143, 1.1755377876374706, 1.1636951364252837, 1.1706647918528648, 1.159485633510967, 1.1768232483337622, 1.1684942029632834, 1.1676354356285659, 1.1635008994730227, 1.1770670991627687, 1.1740736051362617, 1.1739995108450656, 1.1617517641969575, 1.169906296647253, 1.1634316024028915, 1.1684901998816442, 1.1628751807410476, 1.1675731248347732, 1.1705927478725031, 1.1605873185554192, 1.1651970202015984, 1.1750659525090634, 1.169855896751328, 1.166638925338087, 1.1766680964359768, 1.1685116283904318, 1.1640499617014424, 1.173318937978461, 1.1650984940273656, 1.1777176857199412, 1.16527635439888, 1.1723288925580886, 1.1743903643638072, 1.1650122565598802, 1.1763533198702159, 1.1782963323104985, 1.167469008302692, 1.1593455739751037, 1.1687282985522802, 1.1601941420012416, 1.1587800331422489, 1.1650755028834316, 1.1622942409086516, 1.1635651822166393, 1.1713748026149582, 1.15809846871652, 1.1685406803312943, 1.169868729953668, 1.1704557822234753, 1.18795106447429, 1.1543734828879944, 1.1642584032727294, 1.1707123124558585, 1.1710303889280562, 1.1645724448779158, 1.1762277764438362, 1.1701408741006711, 1.173163390561186, 1.1663189404880416, 1.1586950752740244, 1.1740019533768664, 1.16155534168152, 1.1700261266817138, 1.1587589320491094, 1.164724644762745, 1.1641604791969586, 1.1682197549142106, 1.1603406227831974, 1.1708930577329417, 1.1731189690341115, 1.171630312262214, 1.1672059294266979, 1.1664230243114257, 1.163685523651396, 1.1659618045694107, 1.167448300129026, 1.1665172436502063]"
