% (r/a)^2, a(V_0(r)-2*E_B), stat. error, a(V_1(r)-2*E_B), stat. error, a(V_2(r)-2*E_B), stat. error
306 -4.3434852818797e-02  2.9759414417645e-03  5.5069977365415e-03  3.3465138752635e-04  1.9313605756940e-02  8.0036247817529e-04
317 -3.7735373112563e-02  3.9602626376965e-03  5.8068216893578e-03  5.1900316842718e-04  1.9085962871546e-02  7.7315567529070e-04
324 -3.4537176200216e-02  1.7559054477024e-03  6.4928026227382e-03  2.7663858544740e-04  1.8437232294104e-02  8.7306175465031e-04
324 -3.4586202732104e-02  3.5605993154674e-03  6.4928025813210e-03  2.7662770896748e-04  1.8437232172451e-02  8.5285947825976e-04
332 -3.3516489407776e-02  2.7423358782177e-03  6.5414731883433e-03  4.1582123013415e-04  1.9366391399976e-02  8.0329803439368e-04
338 -2.7129570245038e-02  3.4358151017259e-03  7.0451075911573e-03  3.4129441595598e-04  1.9640693076931e-02  7.3461857769316e-04
342 -2.7263787677190e-02  2.2875537107805e-03  7.3126866158214e-03  3.7329000357766e-04  1.9259076379219e-02  8.1829742848660e-04
346 -2.2926142147856e-02  2.7032517248525e-03  7.9714720346665e-03  3.8533676914320e-04  1.9629850296241e-02  9.9980120872967e-04
350 -2.3811318112169e-02  2.3647797983348e-03  7.8009010165176e-03  5.8635196606901e-04  1.9961874252738e-02  9.2349509459735e-04
356 -1.8424784016803e-02  2.0962505262675e-03  8.9471419118502e-03  6.9667252825079e-04  2.0767920200700e-02  9.3639576082828e-04
361 -1.8612446187944e-02  3.1184882508971e-03  9.3315080022413e-03  3.7084137366889e-04  2.1211269587394e-02  9.6538462678198e-04
365 -1.5036134230354e-02  2.4624845414027e-03  9.6170725765146e-03  3.9110398178977e-04  2.1658840852274e-02  1.4872978136640e-03
369 -1.3293560848445e-02  1.8424623376275e-03  1.0164191249862e-02  3.9954650219200e-04  2.2312120024596e-02  1.8424411011375e-03
374 -1.5253736674485e-02  2.0894374722697e-03  1.0741982073032e-02  1.4674094914497e-03  2.0924141873400e-02  1.3707534354804e-03
377 -1.1080137019662e-02  1.5568101330694e-03  1.0946645320478e-02  4.1235932144550e-04  2.3459562419736e-02  2.0198398174952e-03
381 -1.4212554431011e-02  3.3889012459543e-03  1.0556262773511e-02  5.0112900892078e-04  1.8596385896644e-02  2.4345518421082e-03
386 -1.7432518044466e-02  4.6013014757885e-03  1.1790561429811e-02  4.9949033786785e-04  2.0256561224072e-02  2.3679573604787e-03
392 -6.3676927151508e-03  1.2379979816298e-03  1.2021758802256e-02  3.5471026938836e-04  2.5993988101252e-02  3.5302892061413e-03
394 -6.7049352943065e-03  1.2633509458602e-03  1.2352462597368e-02  7.2173069890948e-04  2.6274089092130e-02  3.6047415709971e-03
398 -1.0726912608023e-02  2.7924375611283e-03  1.1877258308718e-02  4.3039223131436e-04  2.1463439678024e-02  2.7305160657608e-03
400 -6.8724728556520e-03  1.1286600812693e-03  1.2532313164791e-02  4.1475668076230e-04  3.1204723575470e-02  1.8332371248300e-03
404 -8.1194922993169e-03  2.4142183722530e-03  1.1963710176363e-02  1.3141080267388e-03  2.4732811739665e-02  3.6116609749435e-03
409 -1.2242656232046e-02  3.8589294597845e-03  1.2999834217001e-02  4.2013793221177e-04  2.2996550866332e-02  5.3337693386183e-03
413 -1.0949515106281e-02  3.1194763072199e-03  1.2815373003220e-02  3.7753465351613e-04  2.3521728347337e-02  4.9673998070716e-03
419 -9.5817775943418e-03  2.7950188829972e-03  1.2813371972266e-02  3.4500265862210e-04  2.8583225640158e-02  4.7468929897803e-03
421 -3.7790260699284e-03  7.4484263988837e-04  1.4015460961890e-02  5.9553065441534e-04  3.6248308486986e-02  5.5128705912444e-03
425 -3.1233587035616e-03  4.4054563390936e-04  1.4524013840646e-02  6.1941034452056e-04  3.9596409841501e-02  4.5225675649324e-03
432 -1.1804480044664e-02  4.9636359274605e-03  1.3603222743588e-02  4.5761231961913e-04  2.5587411363724e-02  7.0077318669562e-03
434 -8.6761294298858e-03  2.3042134047340e-03  1.3539163735072e-02  4.1487912850986e-04  3.0161351905274e-02  9.6007607624316e-03
441 -2.9888225521962e-03  7.5383712026454e-04  1.4082298911604e-02  6.0095705785886e-04  4.2417230743895e-02  6.3056580567515e-03
446 -6.5251983894745e-03  1.8220575060855e-03  1.4123157537564e-02  5.2943278001449e-04  3.2615091696196e-02  7.2325545032111e-03
450 -1.8948894064454e-03  3.0208235677439e-04  1.4944556708552e-02  5.1196592001451e-04  4.8658935149925e-02  6.8324249334173e-03
