Ensemble,Data_Type,y_0,y_0_err,c_l,c_l_err,c2_l,c2_l_err,gamma,gamma_err,pcov,x_min,x_max,chi_sq,dof,red_chi_sq,p_value
M_i,bare,8.031539606962033,293943.72973080765,117.41369796096217,394323373.04269826,200.00000391381153,673609553.3917731,0.02424992325887282,163041.95342803592,"[[86402916248.05809, -71677785827246.28, -123009299804885.61, 29683389569.80175], [-71677785827246.28, 1.5549092252777098e+17, 2.656182382075331e+17, -64291203802711.016], [-123009299804885.62, 2.656182382075331e+17, 4.5374983042066406e+17, -109826302267706.27], [29683389569.80175, -64291203802711.016, -109826302267706.27, 26582678577.629837]]",0.00610328746,0.007276540000000001,0.00626160669786582,1,0.00626160669786582,0.936928971496527
M_i,smeared,3.0333192296017457,67681.21007106981,36.286472254523446,1791695981.3009102,441.3923143683178,21799171707.83947,30.17926735596998,2979520076.687718,"[[4580746196.684281, -36085350348016.1, -440039948315750.25, 59848181348537.16], [-36085350348016.1, 3.2101744894098314e+18, 3.905747855032961e+19, -5.338392296663328e+18], [-440039948315750.25, 3.905747855032961e+19, 4.7520388714786875e+20, -6.495099264733691e+19], [59848181348537.16, -5.338392296663328e+18, -6.495099264733691e+19, 8.877539887385184e+18]]",0.00615127692,0.0071045200000000005,0.00013371607333563477,1,0.00013371607333563477,0.9907738143289957
M_ii,bare,2.824584346773054,520095.3092624677,35.617084740357726,13324603.45335922,599.9999158844253,10064454.108304858,43.12928192666251,64923684.30288275,"[[270499130716.82193, 6930061782775.403, -5234473249173.509, -33766489590934.73], [6930061782775.403, 177545057189272.44, -134104858530670.48, -865082337154174.5], [-5234473249173.509, -134104858530670.5, 101293236498174.53, 653421441157846.6], [-33766489590934.727, -865082337154174.5, 653421441157846.5, 4215084783460384.0]]",0.0189501246,0.0194623104,3.51694540991204e-05,-1,,
M_ii,smeared,33.99665138966769,31580234.584108897,68.31647095743556,59298900.82232548,315.03238471724814,14486386.33039213,4.938299829282177,17544256.743725616,"[[997311216387347.5, 1872673182745019.8, -457483474754015.4, -554051736022141.1], [1872673182745020.0, 3516359638735993.5, -859026786279738.2, -1040355140004742.8], [-457483474754015.4, -859026786279738.2, 209855388913371.97, 254152880908365.1], [-554051736022141.2, -1040355140004742.8, 254152880908365.1, 307800944689761.8]]",0.019042439999999997,0.019137475499999997,1.7789386355961965e-05,-1,,
M_iii,bare,5.264345586606389,127057.60033961736,120.35003903110045,8781763643.782757,200.00002052438714,14594824977.287611,0.011952499246657334,1744435.0606597587,"[[16143633804.061935, -708004332444281.2, -1176799529611895.0, 140654735323.16574], [-708004332444281.2, 7.711937269526461e+19, 1.2816830281340289e+20, -1.5319216338263244e+16], [-1176799529611895.2, 1.2816830281340289e+20, 2.130089161176583e+20, -2.5459724393820264e+16], [140654735323.16574, -1.5319216338263244e+16, -2.5459724393820264e+16, 3043053680859.016]]",0.030305655400000003,0.03817623,1.3808574015899682e-05,0,,
M_iii,smeared,2.5089514655119896,168470.91679861548,119.66820829069258,48632421429.55002,200.00682477158702,81274648784.61742,0.004024263790878096,3270635.3316309336,"[[28382449806.96602, 7718897007870334.0, 1.2899706703825632e+16, -519107682407.8543], [7718897007870334.0, 2.365112414101356e+21, 3.9525829694680644e+21, -1.5905891573644544e+17], [1.2899706703825632e+16, 3.9525829694680644e+21, 6.605568535062912e+21, -2.658197378788499e+17], [-519107682407.8543, -1.5905891573644544e+17, -2.658197378788499e+17, 10697055472512.588]]",0.031074336400000003,0.038356716000000006,1.1788948455688086e-05,0,,
