Ensemble,Data_Type,y_0,y_0_err,c_l,c_l_err,c2_l,c2_l_err,gamma,gamma_err,pcov,x_min,x_max,chi_sq,dof,red_chi_sq,p_value
M_i,bare,9.729816196779117,252333.31146298107,129.34953458893455,523790001.7910904,200.00002074613542,809445255.7399657,0.020513930025411235,166019.4623002735,"[[63672100073.87381, 41831711286934.695, 64331080088911.24, -13172779264.37321], [41831711286934.695, 2.743559659763105e+17, 4.239787752375439e+17, -86959130403120.22], [64331080088911.24, 4.239787752375439e+17, 6.552016220399384e+17, -134383646102136.03], [-13172779264.37321, -86959130403120.22, -134383646102136.05, 27562461862.471935]]",0.00610328746,0.007276540000000001,0.0008694137903604316,1,0.0008694137903604316,0.9764771251957298
M_i,smeared,1.3780358951810165,18359.331891941183,27.10619435673179,10122010193.55022,599.9957126903105,224095111006.9645,25.71224282758875,19198599766.3902,"[[337065067.51844865, -86119654015504.86, -1908015656584279.2, 163209001827609.8], [-86119654015504.86, 1.0245509035833457e+20, 2.2682928355880025e+21, -1.9432840419950982e+20], [-1908015656584279.5, 2.2682928355880028e+21, 5.021861877722375e+22, -4.302310924758365e+21], [163209001827609.8, -1.9432840419950982e+20, -4.3023109247583645e+21, 3.685862329900379e+20]]",0.00615127692,0.0071045200000000005,8.856394909941021e-05,1,8.856394909941021e-05,0.9924913452142122
M_ii,bare,1.637101914041521,386790.8071579908,31.591881870298064,41243115.20766955,589.9617669229511,6924444.950140316,16.434645327270314,83982968.24132022,"[[149607128501.93005, 15952452478248.705, -2678310496196.5127, -32483824452455.1], [15952452478248.707, 1700994552033103.2, -285585679088745.4, -3463719189046315.0], [-2678310496196.5127, -285585679088745.3, 47947937867523.72, 581535439552291.9], [-32483824452455.105, -3463719189046315.0, 581535439552291.9, 7053138954622602.0]]",0.0189501246,0.0194623104,1.204199704968801e-05,-1,,
M_ii,smeared,12.68019990893291,67766952.08918035,45.903318666505626,274241030.0955217,338.9550015223485,95253298.42276078,15.990401030010116,399873685.7874469,"[[4592359795457266.0, 1.858447844227867e+16, -6455025576197514.0, -2.7098220220632504e+16], [1.858447844227867e+16, 7.520814258785285e+16, -2.6122362672646416e+16, -1.0966177139330522e+17], [-6455025576197514.0, -2.6122362672646412e+16, 9073190860415522.0, 3.808928751535502e+16], [-2.7098220220632504e+16, -1.0966177139330522e+17, 3.808928751535503e+16, 1.5989896458523782e+17]]",0.019042439999999997,0.019137475499999997,3.968854937765814e-06,-1,,
M_iii,bare,2.9943273917704833,146485.03005963762,115.50063245180006,24641585974.16897,200.0000533942732,42673551819.2661,0.005916606906783965,2524704.9307837863,"[[21457864031.572933, -2711274849527843.5, -4695672062700629.0, 277801083956.87146], [-2711274849527843.0, 6.072077593223608e+20, 1.051543991785907e+21, -6.2212733538876104e+16], [-4695672062700628.0, 1.0515439917859072e+21, 1.821032024871589e+21, -1.0773812660143674e+17], [277801083956.87146, -6.221273353887611e+16, -1.0773812660143675e+17, 6374134987523.964]]",0.030305655400000003,0.03817623,6.27572337930516e-06,0,,
M_iii,smeared,2.624988003274893,351512.58667852386,-135.562068565285,108646870385.96533,200.0026394020003,160280879679.39795,0.0031099020606333906,4984451.278928098,"[[123561098593.42674, -3.778029447294345e+16, 5.573514216179802e+16, -1733263671150.7349], [-3.778029447294346e+16, 1.180414244466475e+22, -1.7414015958774673e+22, 5.415450320006345e+17], [5.573514216179802e+16, -1.741401595877467e+22, 2.568996039080164e+22, -7.989122357043596e+17], [-1733263671150.7349, 5.4154503200063443e+17, -7.989122357043596e+17, 24844754552007.957]]",0.031074336400000003,0.038356716000000006,9.252572312850157e-06,0,,
