% (r/a)^2, a(V_0(r)-2*E_B), stat. error, a(V_1(r)-2*E_B), stat. error, a(V_2(r)-2*E_B), stat. error
9 -4.4764335064119e-01  2.9938015478857e-03 -2.4775208165064e-02  3.0848975510140e-03  1.0999320855735e-02  1.4263600816376e-03
16 -3.9589474430431e-01  1.7022367249175e-03 -4.2949864135316e-03  1.6718333387167e-03  2.0148498796462e-02  1.9391858614238e-03
25 -3.5127747341172e-01  2.4893857146393e-03 -5.6190873866648e-04  1.7894111658704e-03  2.4704413498199e-02  1.0275219565950e-03
36 -3.1400994697892e-01  2.1445256988682e-03  2.8686144361013e-03  1.1085825172957e-03  2.6998666169695e-02  1.6045470718682e-03
49 -2.8238808892358e-01  2.3362558352065e-03  3.7126442727294e-03  8.4803519428491e-04  2.8423910785873e-02  8.4500755827793e-04
64 -2.5619193169424e-01  1.6579887864707e-03  4.6803619639773e-03  5.4033457354046e-04  2.9631380424650e-02  9.9911675305409e-04
81 -2.3025677081957e-01  1.6847625952841e-03  4.9201474211621e-03  4.9198883632363e-04  2.9730409828536e-02  9.9423454470449e-04
100 -2.0559640017092e-01  1.8040173036972e-03  5.0387906238108e-03  7.8718698766787e-04  2.9450074415023e-02  1.0159742974217e-03
121 -1.8231300700692e-01  3.4369636620897e-03  6.2973628277210e-03  2.2745395110577e-03  3.0114185366854e-02  1.5141485490984e-03
144 -1.5847811664220e-01  3.5282874117854e-03  6.4102343849154e-03  2.5099322759471e-03  2.9342218090339e-02  1.3812087272908e-03
169 -1.3864114722493e-01  1.7889251794394e-03  5.0439525435328e-03  4.8644187549542e-04  2.7971020830445e-02  7.4690518517948e-04
196 -1.1698428481014e-01  1.5888262399544e-03  4.7273706790996e-03  2.6228143492212e-04  2.7793581559739e-02  7.4664850522346e-04
225 -9.4682156439522e-02  1.6696989823920e-03  5.8385684249758e-03  7.5194505468455e-04  2.7613605242305e-02  7.3170277542515e-04
256 -7.2199663562375e-02  2.3374018021220e-03  5.2960199696481e-03  4.3898829396160e-04  2.7217667950955e-02  7.6424831686617e-04
289 -5.0873109701348e-02  2.6000848229313e-03  6.2120627501672e-03  4.5219638306837e-04  2.7069593228908e-02  1.5886162045243e-03
297 -4.6502855419963e-02  3.0774818961371e-03  7.3462329138620e-03  5.5908466859580e-04  2.8288694322404e-02  1.0192085302752e-03
306 -4.0575455659254e-02  2.4666206980965e-03  6.5484627348242e-03  7.2283846344715e-04  2.7365929758251e-02  9.6737553453438e-04
313 -3.5193681411361e-02  1.9376623116927e-03  7.4988257545362e-03  8.4889559637796e-04  2.7677897584073e-02  9.4102823323104e-04
317 -3.3014471303200e-02  1.4588163415295e-03  7.9168126240736e-03  4.6682524134587e-04  2.7701618043086e-02  5.7222659135980e-04
321 -3.0650655768682e-02  1.5969891734678e-03  7.9951709999995e-03  6.2778204589885e-04  2.8098601573654e-02  1.0457507188584e-03
324 -3.1763818099637e-02  2.6444446058998e-03  9.0869548624923e-03  7.0367985165833e-04  2.7219510339485e-02  1.0117968422750e-03
329 -2.4959099260867e-02  1.8140111206818e-03  9.7805946194281e-03  1.0123961112270e-03  2.8406138499223e-02  1.2862264678524e-03
332 -2.4738194473131e-02  1.4891613504899e-03  9.4949123187733e-03  8.4076557674846e-04  2.8340683942257e-02  1.0327845922446e-03
338 -2.1927067628322e-02  1.8146897127582e-03  9.1945335286277e-03  1.5696442972334e-03  2.8400220185131e-02  1.0942790863710e-03
342 -2.1584179531868e-02  2.3485267052198e-03  1.0199637195758e-02  1.1995334028060e-03  2.8909785497556e-02  1.1274195329604e-03
346 -2.0214350710136e-02  1.5013327687194e-03  9.5171641828939e-03  1.7750843290981e-03  2.8437887525450e-02  9.5216232852525e-04
350 -1.7380110251146e-02  1.2300618311461e-03  1.2023633494122e-02  7.4087774548237e-04  2.9046658894091e-02  8.0937214402280e-04
356 -1.7973232768790e-02  2.3268658526683e-03  1.1454958146836e-02  1.1178803521485e-03  2.8574100934612e-02  8.0605456350243e-04
361 -1.8646245399102e-02  2.2909286879803e-03  1.3792463489181e-02  1.3699759286501e-03  2.7947305220855e-02  1.0248085750170e-03
365 -1.1748931808586e-02  3.9948494596566e-03  1.4085679824210e-02  2.3989828733542e-03  3.0033307379196e-02  8.5585386643643e-04
369 -1.4028386928777e-02  3.4796516991172e-03  1.4060292791781e-02  1.6783783366383e-03  2.9849234428039e-02  1.0382247562979e-03
